Date,Description,Comments,Check Number,Amount,Balance,rent
10/29/2024,ACH to Johnson LLC [Payment:BW69],,,"-$1,850.00","$37,695.00",0
07/19/2024,Subscription Last day [Ref:366554],,,-$150.00,"$39,895.00",0
09/24/2024,Payment on 1st of month [Trans:143206] [13:00],,,"-$1,575.00","$29,963.00",1
06/26/2024,Building disbursement for residential unit [Invoice:297349] [18:22],,,"-$1,725.00","$6,260.00",1
03/11/2024,Building payment [ID:743887],,,"$1,450.00","$30,434.00",0
08/04/2024,Pad payment [Payment:186T],,,"-$2,000.00","$7,771.00",1
03/20/2025,Service 10th recurring [Ref:494289],,,"-$1,550.00","$32,425.00",0
02/29/2024,Tenancy payment [Ref:23UU],,,"-$1,800.00","$21,034.00",0
08/17/2025,Rent payment  [Invoice:646273],,,"-$2,625.00","$10,453.00",1
11/26/2024,Lodgings remittance [ID:860219],,,-$625.00,"$45,078.00",1
12/23/2024,Bi-weekly housing (Unit 39A) [Ref:612739],,,"-$1,725.00","$29,381.00",1
01/20/2024,Residential Services [Ref:249233],,,"-$1,800.00","$39,828.00",0
04/13/2024,NOT rent - utilities [ID:465271],,,"-$2,400.00","$21,089.00",0
06/06/2025,Property remittance for residential unit [Ref:EYW0],,,"-$2,375.00","$21,000.00",1
09/14/2025,Quarterly dwelling [Date:20250914],,,-$800.00,"$12,800.00",0
02/13/2024,Bi-weekly housing [Date:20240213] [07:19],,,"-$1,800.00","$3,640.00",0
01/22/2024,R3nt fee [ID:20240122-69] [11:51],,,"-$2,575.00","$38,833.00",1
08/20/2025,End of month remittance (Unit 44B) [ID:562879],,,"-$1,225.00","$16,749.00",1
06/22/2025,Residential payment 15th auto [ID:604938] [23:18],,,"-$1,600.00","$45,168.00",1
01/25/2025,SERVICE - MONTHLY [Ref:ME3L],,,"-$2,250.00","$16,004.00",0
11/08/2024,Complex payment [Ref:659721] [20:33],,,-$100.00,"$34,544.00",0
08/16/2024,NOT rent - utilities [Ref:209103],,,"-$1,850.00","$49,221.00",0
03/11/2024,Apart from rent - maintenance [TXN:398144],,,-$75.00,"$19,435.00",0
07/29/2024,Housing Associates #328096,,,-$75.00,"$30,983.00",0
07/13/2024,Unit remittance for residential unit [Invoice:880587],,,"-$1,150.00","$35,085.00",1
10/10/2024,Rent payment (apartment) [ID:20241010-462],,,-$875.00,"$28,028.00",1
07/27/2024,Rent ;payment [Ref:RZUU],,,"-$2,375.00","$11,575.00",1
11/05/2025,Rent payment (primary residence) #192665,,,"-$2,650.00","$12,462.00",1
04/29/2025,Condo fee [Date:20250429],,,"-$1,900.00","$33,316.00",1
01/04/2024,Monthly payment to John (Unit 6B) [Invoice:635537],,,"-$2,450.00","$35,805.00",1
02/29/2024,Lodgings remittance [ID:20240229-88],,,"-$1,275.00","$34,875.00",1
09/05/2024,RENT PAYMENT (MONTHLY) [TXN:953771],,,-$775.00,"$20,694.00",1
12/12/2025,Unit payment for residential unit [Invoice:139224],,,-$900.00,"$33,192.00",1
09/18/2024,Check #1234 for monthly [ID:20240918-67] [14:34],,,"$1,200.00","$14,208.00",1
12/20/2025,Quarterly dwelling [Payment:8AO1],,,-$300.00,"$30,628.00",0
10/17/2025,Transfer to Miller [Invoice:547368],,,-$700.00,"$4,226.00",0
