Date,Description,Comments,Check Number,Amount,Balance,rent
08/02/2024,Check #1234 for monthly [ID:294735],,,-$650.00,"$14,571.00",0
11/08/2025,Recurring 1st week [Ref:418543],,,"-$1,600.00","$14,660.00",0
05/26/2025,Tenancy remittance [Ref:TDYW],,,"-$1,575.00","$26,149.00",1
01/28/2024,Facility Solutions [Ref:0Z7Q],,,-$100.00,"$6,437.00",0
02/05/2024,Unit Management [Trans:817041] [05:29],,,-$800.00,"$1,674.00",0
12/14/2025,End of month remittance [TXN:223384] [19:21],,,"-$1,200.00","$39,381.00",0
04/22/2024,Non-rent housing expense [Date:20240422] [10:55],,,-$250.00,"$26,382.00",0
08/22/2024,Place remittance [Invoice:690107],,,"-$1,100.00","$40,662.00",0
10/12/2025,Residential Services [ID:20251012-190],,,"-$2,100.00","$28,672.00",0
05/20/2024,Periodic domicile remittance [TXN:567771],,,-$900.00,"$13,878.00",1
07/27/2025,Housing allocation payment [Date:20250727],,,"-$1,100.00","$46,971.00",1
11/06/2024,Rentt disbursement [Invoice:297831],,,"-$1,725.00","$14,995.00",1
05/29/2024,Rent payment (apartment) #693659,,,"-$1,050.00","$5,757.00",1
03/02/2024,Utility fee + insurance [Invoice:977000],,,"-$1,850.00","$40,743.00",0
09/04/2024,Remittance to Moore [Ref:169556],,,-$875.00,"$28,349.00",1
10/14/2024,End of month remittance [Payment:4QR1],,,-$450.00,"$22,436.00",0
04/25/2025,Remittance: DWELLING [Invoice:165991],,,"-$1,800.00","$42,377.00",1
09/02/2024,Real Estate Solutions [TXN:392051],,,"-$1,750.00","$27,970.00",0
07/13/2024,Additional to rent - fee #710008,,,"-$1,200.00","$31,322.00",0
07/06/2024,Subscripton payment [ID:695789],,,-$500.00,"$18,743.00",0
01/04/2024,End of month remittance [ID:20240104-931],,,-$350.00,"$37,087.00",0
09/01/2025,Residential Services [ID:478887],,,-$600.00,"$9,055.00",0
05/10/2024,HOA fee + tax #216844,,,-$75.00,"$1,645.00",0
07/19/2025,Transfer to Miller [TXN:280189] [23:39],,,"-$3,000.00","$15,409.00",0
05/12/2025,Transfer to Miller [ID:20250512-973],,,-$700.00,"$11,855.00",0
04/01/2025,Check #1234 for monthly [Date:20250401],,,-$100.00,"$10,855.00",0
03/23/2025,Maintenance fee + insurance [ID:20250323-17] [12:13],,,-$50.00,"$29,979.00",0
11/17/2024,Place I stay remittance [ID:729602],,,"-$1,450.00","$25,867.00",1
02/02/2025,Real Estate Solutions [Date:20250202],,,"-$2,425.00","$28,796.00",1
08/12/2024,Rent..payment [TXN:986993] [22:35],,,"-$2,650.00","$13,826.00",1
09/13/2024,Where I live payment [ID:392042],,,"-$2,225.00","$29,566.00",1
09/27/2025,Monthly premises fee [ID:276083],,,"-$1,700.00","$28,739.00",1
07/02/2024,Mid-month transfer [TXN:260137],,,-$800.00,"$12,725.00",0
05/27/2025,Recurring transfer to Smith #353677,,,"-$1,200.00","$9,669.00",1
12/31/2025,Residential occupancy fee [ID:20251231-155],,,-$875.00,"$19,822.00",1
10/24/2025,FEE - AUTO [Ref:648898],,,"-$1,400.00","$17,477.00",0
11/01/2024,Semi-monthly residence [TXN:429824],,,-$700.00,"$2,564.00",0
