Date,Description,Comments,Check Number,Amount,Balance,rent
01/22/2024,Periodic disbursement [Date:20240122],,,"-$1,825.00","$5,341.00",1
09/09/2025,Building Management #973588,,,"-$2,225.00","$11,943.00",1
09/29/2024,Accommodation remittance including tax [ID:20240929-913] [03:47],,,"-$2,825.00","$40,284.00",1
10/25/2024,Payment to Wilson [Trans:664747] [06:27],,,"-$2,750.00","$35,444.00",0
08/20/2025,Building Management (Unit 48C) [Ref:390413],,,"$2,075.00","$39,647.00",1
08/18/2024,Condo fee [Date:20240818],,,"-$2,400.00","$30,908.00",0
11/05/2025,HOA fee + tax [ID:317888],,,"-$2,050.00","$12,331.00",0
07/28/2024,Additional to rent - fee [ID:20240728-712] [20:55],,,"-$2,850.00","$5,866.00",0
03/24/2025,Transfer to Miller [Ref:QK2O],,,"-$2,750.00","$42,775.00",0
02/07/2024,Rent payment (primary residence) [ID:900067],,,"-$2,550.00","$44,632.00",1
06/06/2024,Utility fee incl. services [ID:20240606-806],,,"-$1,500.00","$38,323.00",0
04/08/2025,Digs payment [Ref:IA2Q] [00:41],,,"-$1,300.00","$9,394.00",0
04/26/2024,Distinct from rent - service [Ref:169554],,,-$800.00,"$7,404.00",0
09/03/2025,Standard monthly charge [TXN:626942],,,"$1,600.00","$44,036.00",0
02/28/2025,Unit fee for residential unit [Date:20250228],,,"-$1,150.00","$9,592.00",1
03/26/2024,Subscription Last day [Trans:553926],,,-$350.00,"$37,800.00",0
08/11/2024,Lease charge [ID:20240811-520],,,"-$2,400.00","$45,141.00",0
04/11/2025,Building payment for residential unit [Date:20250411],,,"-$2,450.00","$30,124.00",1
01/27/2024,Additional to rent - fee [TXN:239891],,,"-$1,050.00","$41,652.00",0
04/15/2025,Other than rent - tax [ID:835743],,,"-$2,950.00","$6,095.00",0
01/30/2024,Premises fee with service charge #801025,,,"-$2,425.00","$26,106.00",1
11/11/2024,Besides rent - insurance [Ref:BLFJ],,,"-$1,350.00","$12,840.00",0
07/09/2024,Non-rent housing expense [ID:478583] [06:36],,,-$550.00,"$12,098.00",0
12/07/2024,Payment on 1st of month [Payment:P47A],,,"-$1,900.00","$37,732.00",0
02/21/2025,Recurring monthly payment [Ref:795830],,,"-$2,125.00","$48,796.00",1
08/30/2024,Strata payment [Ref:752117],,,"$1,700.00","$38,847.00",0
07/19/2025,Complex charge for residential unit [Date:20250719],,,"-$2,050.00","$20,877.00",1
01/29/2025,Rent payment (apartment) [Trans:298582],,,"-$2,100.00","$2,683.00",1
12/10/2024,Standard monthly charge [Payment:H189],,,"-$2,950.00","$41,862.00",1
08/23/2024,Lease payment for residential unit #103365 [22:26],,,"-$2,925.00","$34,672.00",1
10/12/2025,Complex Services [Ref:6ZY9],,,"-$1,250.00","$1,919.00",0
12/14/2025,Rent with included services [Date:20251214],,,"-$1,300.00","$35,332.00",1
02/10/2025,Lease fee [ID:362470] [07:09],,,"-$1,600.00","$42,161.00",0
08/18/2025,Unit remittance for residential unit #517864,,,"-$1,425.00","$46,893.00",1
12/06/2024,Abode payment plus insurance [Ref:HCU6],,,"-$1,400.00","$11,226.00",1
07/05/2024,Monthly payment to John [TXN:157474],,,"-$2,650.00","$21,966.00",1
02/15/2024,Unit remittance for residential unit [Invoice:132015],,,-$775.00,"$31,451.00",1
05/23/2025,ACH to Johnson LLC [TXN:701336],,,"-$3,050.00","$10,058.00",1
12/07/2024,Lease fee [Date:20241207],,,"-$2,050.00","$3,595.00",0
03/05/2025,Additional to rent - fee [Ref:B9O4],,,"-$2,950.00","$35,727.00",0
05/07/2024,Recurring debit [Payment:NOZY],,,"-$1,200.00","$8,203.00",1
08/04/2024,Payment to Wilson [Date:20240804],,,"-$2,800.00","$18,696.00",1
11/23/2024,Additional to rent - fee [Ref:439252],,,"-$1,000.00","$33,848.00",0
11/09/2024,Recurring monthly payment [Ref:751764],,,"-$2,350.00","$19,912.00",1
02/01/2025,Unit fee for residential unit [Payment:YE9S] [00:50],,,"-$2,400.00","$4,176.00",1
