Date,Description,Comments,Check Number,Amount,Balance,rent
10/09/2025,Strata payment,,,-$800.00,"$14,921.00",1
10/03/2025,Building Management,,,"-$1,600.00","$24,441.00",0
12/29/2024,Complex Services,,,-$450.00,"$23,013.00",0
01/31/2025,Rental payment,,,"-$1,500.00","$32,133.00",1
09/28/2025,Maintenance fee + insurance,,,-$50.00,"$26,438.00",0
08/07/2025,Accommodation remittance including tax,,,"-$1,600.00","$43,189.00",1
04/17/2024,Residential payment Bi-weekly,,,"-$3,050.00","$1,058.00",1
04/21/2025,NOT rent - utilities,,,"-$1,200.00","$6,925.00",0
08/23/2024,Premises Services,,,$300.00,"$31,470.00",0
03/03/2024,Lease fee,,,"-$1,450.00","$7,627.00",0
12/13/2025,Rent payment (apartment),,,-$925.00,"$15,441.00",1
05/23/2024,Rent-pay ment,,,"-$2,850.00","$43,269.00",1
11/07/2024,R3nt fee,,,"-$1,275.00","$9,987.00",1
05/11/2024,Residence fee including amenities,,,-$850.00,"$18,796.00",1
10/24/2025,Subscription Monthly anniversary,,,"-$1,650.00","$46,753.00",0
01/19/2024,Residence fee including amenities,,,"-$2,000.00","$1,231.00",1
04/14/2024,Facility Solutions,,,-$900.00,"$33,094.00",0
01/16/2024,Residential payment Quarterly,,,"-$1,700.00","$42,568.00",1
01/11/2024,Independent of rent - repair,,,-$750.00,"$12,666.00",0
01/10/2024,Quarterly dwelling,,,-$850.00,"$23,441.00",0
12/25/2025,Service Calendar month,,,"-$1,800.00","$5,544.00",0
12/11/2024,Unit fee,,,-$650.00,"$6,434.00",0
06/25/2025,Residential payment Bi-weekly,,,"-$2,125.00","$23,625.00",1
10/27/2024,Lease charge,,,-$250.00,"$10,876.00",0
08/05/2025,First of month payment (Unit 33B),,,"-$1,300.00","$38,923.00",1
12/05/2025,Letting fee,,,-$850.00,"$34,761.00",1
02/28/2024,Servise payment,,,-$900.00,"$41,726.00",0
09/29/2024,Rent-paymnt,,,"-$2,775.00","$46,208.00",1
10/13/2024,Mid-month transfer,,,-$50.00,"$12,518.00",0
05/24/2024,Rent..payment,,,"-$1,400.00","$38,438.00",1
10/03/2025,Subscripton payment,,,-$900.00,"$33,248.00",0
09/18/2024,RENT>>PAYMENT,,,"-$1,300.00","$6,684.00",1
08/24/2024,Lease obligation payment,,,"-$1,900.00","$45,904.00",1
02/17/2025,Housing Associates,,,"-$1,400.00","$30,347.00",0
01/14/2025,Real Estate Solutions,,,-$700.00,"$12,004.00",0
03/26/2024,Membership Last day,,,"$1,550.00","$42,198.00",0
06/08/2024,Rent-pay ment,,,-$725.00,"$26,685.00",1
03/26/2024,Rental payment,,,"-$2,425.00","$49,014.00",1
02/29/2024,Payment to Wilson,,,-$125.00,"$28,295.00",0
01/19/2025,ACH to Johnson LLC,,,"-$1,950.00","$2,745.00",0
03/25/2025,Building Management,,,"$1,900.00","$24,392.00",1
03/14/2024,RENT>>PAYMENT,,,"-$2,450.00","$19,605.00",1
01/20/2025,Complex charge,,,-$900.00,"$13,152.00",0
06/29/2024,SERVICE - RECURRING,,,"-$1,000.00","$12,545.00",0
10/17/2025,Non-rent housing expense,,,-$150.00,"$28,961.00",0
06/12/2024,Recurring 1st week,,,"-$2,825.00","$38,174.00",1
11/05/2025,Membership Calendar month,,,-$100.00,"$3,436.00",0
12/24/2025,Lodgings remittance,,,$800.00,"$48,405.00",0
10/28/2024,Residential payment Bi-weekly,,,"-$2,125.00","$13,296.00",1
11/27/2024,R3nt fee,,,"-$2,600.00","$2,979.00",1
06/12/2024,ACH to Johnson LLC,,,-$600.00,"$13,729.00",0
11/20/2024,Wire to Thompson,,,-$50.00,"$9,439.00",0
05/10/2025,Place remittance,,,"-$1,675.00","$1,508.00",1
03/06/2025,Residential payment Last day,,,"-$1,050.00","$10,893.00",1
07/16/2024,Lease fee for residential unit,,,-$675.00,"$16,998.00",1
08/01/2024,RENT|AUTO,,,"$3,000.00","$46,190.00",1
07/25/2024,Complex charge for residential unit,,,"-$1,800.00","$2,254.00",1
01/03/2025,Pad payment,,,-$700.00,"$40,520.00",0
05/21/2024,Bi-weekly housing,,,-$75.00,"$19,189.00",0
03/30/2024,Utilitie payment,,,-$600.00,"$1,831.00",0
07/23/2025,Pad payment,,,-$450.00,"$14,837.00",0
12/10/2024,Residential payment Quarterly,,,"-$2,575.00","$25,553.00",1
02/27/2024,Check #1234 for monthly,,,-$700.00,"$44,539.00",0
06/13/2024,RENT>>PAYMENT,,,"-$1,300.00","$7,141.00",1
09/21/2025,Unit letting,,,-$500.00,"$39,631.00",0
12/31/2025,Rent payment ,,,"-$1,850.00","$37,200.00",1
01/28/2025,RENT: UNIT 304,,,"-$1,725.00","$15,585.00",1
02/01/2025,Maintenence payment,,,-$400.00,"$46,935.00",0
08/22/2024,Remittance to Moore,,,"-$2,250.00","$18,579.00",0
02/09/2025,Non-rent housing expense,,,$125.00,"$27,145.00",0
02/22/2025,Residential payment Semi-monthly,,,"-$1,950.00","$25,252.00",1
06/07/2025,Separate from rent - deposit,,,-$850.00,"$36,709.00",0
11/23/2025,Residential payment Last day,,,-$950.00,"$31,872.00",1
01/18/2024,Rent payment (apartment),,,-$625.00,"$33,638.00",1
05/23/2025,Check #1234 for monthly,,,"-$2,150.00","$39,317.00",1
02/08/2025,SERVICE - MONTHLY,,,-$900.00,"$26,661.00",0
07/23/2025,Spot payment,,,"-$1,200.00","$37,240.00",0
07/29/2025,Remittance to Moore,,,-$300.00,"$26,674.00",0
04/18/2024,FEE - RECURRING,,,"-$1,400.00","$49,266.00",0
07/20/2024,Tenancy payment,,,-$450.00,"$38,887.00",0
10/20/2025,ACH to Johnson LLC,,,-$500.00,"$43,527.00",0
05/08/2024,Residential payment Quarterly,,,"-$1,425.00","$27,391.00",1
09/01/2025,RENT-RECURRING,,,"-$1,700.00","$38,869.00",1
02/06/2025,Crib fee,,,$600.00,"$20,365.00",0
04/21/2024,Tenancy payment,,,-$900.00,"$3,553.00",0
04/20/2024,Membership Semi-monthly,,,"-$1,600.00","$23,558.00",0
03/30/2024,RENT_INVOICE_001,,,"-$2,075.00","$19,556.00",1
02/29/2024,Excluding rent - HOA,,,-$950.00,"$12,966.00",0
09/21/2025,Separate from rent - deposit,,,"-$2,250.00","$34,051.00",0
08/07/2024,End of month remittance (Unit 14B),,,"-$1,300.00","$34,856.00",1
11/07/2024,Premises Services,,,-$825.00,"$3,928.00",1
04/29/2025,Pad payment,,,"-$2,250.00","$25,278.00",0
08/21/2025,Remittance to Moore,,,-$800.00,"$11,333.00",0
11/22/2025,Rent ;payment,,,"-$1,550.00","$26,025.00",1
01/30/2025,Monthly on 15th,,,-$125.00,"$42,936.00",0
12/21/2024,Subscription Bi-weekly,,,"-$1,550.00","$31,765.00",0
06/30/2025,FEE - AUTO,,,"-$1,100.00","$4,424.00",0
01/29/2025,Residential payment 25th standing,,,"-$2,425.00","$8,559.00",1
10/05/2024,Recurring transfer to Smith,,,$100.00,"$14,820.00",0
05/27/2024,Housing Associates,,,"$1,200.00","$5,435.00",0
01/29/2024,First of month payment,,,$700.00,"$43,075.00",0
11/08/2025,RENT|AUTO,,,-$975.00,"$10,283.00",1
03/23/2024,Residential payment First Monday,,,-$925.00,"$18,381.00",1
12/14/2025,Complex charge,,,-$600.00,"$36,348.00",0
11/21/2025,Residence fee including amenities,,,"-$2,125.00","$45,815.00",1
08/18/2024,Rent payment (primary residence),,,"-$1,225.00","$11,034.00",1
07/10/2025,Unit charge for residential unit,,,-$625.00,"$2,370.00",1
01/26/2024,CHARGE - MONTHLY,,,"-$1,600.00","$13,725.00",0
06/26/2025,Spot payment,,,-$350.00,"$37,603.00",0
09/23/2024,Dwelling disbursement plus fees,,,-$675.00,"$20,824.00",1
11/14/2024,Unit disbursement for residential unit,,,"-$2,250.00","$26,264.00",1
09/06/2025,Unit charge for residential unit,,,"$1,425.00","$16,455.00",1
09/27/2025,Unit disbursement for residential unit,,,"-$3,025.00","$6,381.00",1
07/17/2024,Abode disbursement,,,"-$1,950.00","$33,917.00",1
07/23/2025,Rent payment (primary residence),,,"-$2,350.00","$22,757.00",1
04/27/2024,Abode payment plus insurance,,,"$2,775.00","$5,051.00",1
10/04/2024,Lease charge for residential unit,,,-$875.00,"$31,809.00",1
09/07/2025,RENT>>PAYMENT,,,"-$1,400.00","$3,169.00",1
07/28/2025,Unit fee for residential unit,,,"-$1,825.00","$8,278.00",1
07/17/2025,Rent payment (primary residence),,,"-$1,875.00","$13,169.00",1
10/08/2024,123 Main St monthly,,,"-$1,950.00","$46,840.00",1
06/12/2025,Unit fee for residential unit,,,"-$1,000.00","$39,075.00",1
06/12/2024,Premises Services (Unit 18B),,,"-$1,500.00","$27,212.00",1
03/28/2024,SERVICE - AUTO,,,"-$3,000.00","$26,228.00",0
07/07/2025,Complex payment,,,"-$1,750.00","$8,787.00",0
08/12/2024,ACH to Johnson LLC,,,-$125.00,"$23,940.00",0
03/03/2024,Utilitie payment,,,"-$2,600.00","$37,202.00",0
04/26/2024,CHARGE - AUTO,,,$50.00,"$14,089.00",0
08/17/2024,Subscription Every 30 days,,,-$800.00,"$18,376.00",0
03/01/2024,RENT_INVOICE_001,,,"-$2,200.00","$29,233.00",1
08/05/2025,Servise payment,,,-$450.00,"$13,246.00",0
10/31/2025,Servise payment,,,"-$1,550.00","$49,882.00",0
03/12/2024,Rentt disbursement,,,-$825.00,"$12,866.00",1
03/14/2024,Unit charge,,,-$600.00,"$33,607.00",0
06/03/2024,My apartment payment,,,-$800.00,"$28,382.00",1
04/09/2024,Residential facility fee,,,-$700.00,"$13,231.00",1
08/15/2025,Accommodation disbursement,,,"-$1,000.00","$17,725.00",1
12/03/2024,RENT - DO NOT DELETE,,,-$800.00,"$34,825.00",1
08/23/2024,Accommodation disbursement,,,-$825.00,"$10,349.00",1
07/02/2024,Condo fee,,,$100.00,"$3,676.00",0
05/24/2024,CHARGE - AUTO,,,-$600.00,"$39,502.00",0
01/15/2024,Rent-paymnt,,,"-$2,300.00","$11,307.00",1
04/12/2025,Subscripton payment,,,"-$1,000.00","$17,112.00",0
07/11/2024,Residential payment 25th standing,,,"-$1,600.00","$47,860.00",1
10/04/2025,Maintenance fee incl. services,,,"-$1,800.00","$39,169.00",0
09/15/2024,Wire to Thompson,,,-$300.00,"$12,482.00",0
07/23/2025,Maintenance fee + insurance,,,"-$2,600.00","$42,510.00",0
03/30/2025,Lease obligation payment,,,"-$2,625.00","$22,305.00",1
03/23/2024,Property remittance for residential unit,,,"-$1,675.00","$37,642.00",1
11/27/2025,Periodic 30th payment,,,-$450.00,"$33,664.00",0
08/29/2024,Membership Monthly anniversary,,,-$125.00,"$36,186.00",0
01/12/2025,Payment to Wilson,,,-$800.00,"$44,491.00",1
03/13/2025,Domicile Solutions,,,"-$2,400.00","$19,675.00",1
08/17/2025,Servise payment,,,-$100.00,"$46,602.00",0
11/25/2025,HOA fee + insurance,,,-$650.00,"$42,439.00",0
10/11/2024,Property fee,,,-$400.00,"$16,646.00",0
01/24/2025,Unit payment including maintenance,,,-$900.00,"$32,378.00",1
06/14/2025,Subscription Calendar month,,,-$200.00,"$27,811.00",0
05/02/2024,Letting fee,,,$600.00,"$20,427.00",0
07/22/2024,Utility fee incl. services,,,-$900.00,"$43,855.00",0
06/14/2024,Rant remittance,,,"$1,800.00","$48,399.00",1
04/26/2024,Transfer to Miller,,,$100.00,"$49,681.00",0
10/01/2024,Transfer to Miller,,,-$200.00,"$23,986.00",0
05/06/2024,Independent of rent - repair,,,"-$1,200.00","$33,557.00",0
05/08/2025,Utilitie payment,,,-$400.00,"$33,617.00",0
05/29/2025,Crib fee,,,"-$1,525.00","$8,283.00",1
10/01/2025,Separate from rent - deposit,,,-$400.00,"$15,284.00",0
06/17/2025,Bi-weekly housing (Unit 18B),,,"-$2,150.00","$49,573.00",1
12/11/2025,Periodic 30th payment,,,"-$1,950.00","$39,930.00",0
06/02/2024,Complex fee,,,"-$3,000.00","$42,014.00",0
03/16/2024,For 303 Parkview,,,"-$2,375.00","$13,438.00",1
01/18/2024,Residential payment 1st of month,,,$650.00,"$42,099.00",1
04/03/2025,SERVICE - AUTO,,,-$250.00,"$27,738.00",0
03/19/2024,Unit letting,,,-$900.00,"$16,984.00",1
11/24/2025,Recurring transfer to Smith,,,$700.00,"$3,102.00",0
03/18/2024,Rental payment,,,-$75.00,"$32,968.00",0
12/28/2024,Dwelling remittance,,,"-$2,650.00","$31,145.00",1
03/06/2024,Complex fee,,,-$200.00,"$27,633.00",0
08/23/2024,Rent payment (apartment),,,-$625.00,"$10,621.00",1
05/24/2025,Apartment payment + parking,,,-$900.00,"$12,424.00",1
09/10/2024,My unit disbursement,,,-$800.00,"$6,628.00",1
12/26/2024,Residential payment Bi-weekly,,,-$850.00,"$41,971.00",1
11/14/2025,Property Services LLC,,,"-$1,350.00","$17,749.00",0
08/13/2025,Subscripton payment,,,-$600.00,"$48,587.00",0
07/21/2024,Payment on 1st of month,,,-$600.00,"$22,289.00",0
09/17/2025,Property fee for residential unit,,,"-$1,375.00","$15,392.00",1
02/12/2024,Monthly payment to John (Unit 7B),,,"-$1,925.00","$43,741.00",1
01/09/2025,Payment on 1st of month,,,-$925.00,"$42,227.00",1
08/30/2025,Mid-month transfer (Unit 6A),,,"-$3,000.00","$32,988.00",1
07/02/2025,Rent payment (apartment),,,"-$1,600.00","$23,802.00",1
03/03/2025,HOA fee + tax,,,"-$1,550.00","$16,446.00",0
07/18/2024,Subscripton payment,,,"-$1,450.00","$16,689.00",0
12/25/2024,Subscripton payment,,,"-$2,800.00","$20,695.00",0
02/18/2025,Unit fee,,,"-$1,600.00","$38,824.00",0
08/12/2025,Residential payment 5th monthly,,,"-$1,125.00","$15,839.00",1
07/22/2025,Check #1234 for monthly,,,"-$1,850.00","$20,481.00",0
02/29/2024,Lease charge for residential unit,,,"-$1,950.00","$37,180.00",1
01/30/2025,Rental payment,,,-$350.00,"$25,761.00",0
04/18/2025,Property remittance,,,"-$1,650.00","$6,367.00",0
05/16/2024,Monthly payment to John,,,-$850.00,"$32,635.00",0
06/17/2024,Place remittance,,,-$950.00,"$8,158.00",0
05/19/2024,Utilitie payment,,,"-$1,400.00","$13,283.00",0
06/14/2025,Residential payment 20th periodic,,,-$900.00,"$24,557.00",1
04/11/2025,Subscripton payment,,,-$250.00,"$16,692.00",0
06/01/2024,Recurring 1st week,,,-$800.00,"$42,779.00",0
02/03/2025,Rent-pay ment,,,"-$2,275.00","$33,595.00",1
08/01/2024,Maintenence payment,,,-$200.00,"$17,177.00",0
11/27/2024,Maintenance fee + tax,,,$450.00,"$17,262.00",0
02/25/2024,Unit Management,,,"-$1,650.00","$36,426.00",0
07/25/2025,Utilitie payment,,,-$700.00,"$20,556.00",0
06/06/2024,Unit fee,,,"-$1,400.00","$13,589.00",0
05/23/2025,Lease fee for residential unit,,,"-$2,950.00","$24,296.00",1
06/25/2025,Unit letting,,,"-$1,400.00","$19,893.00",1
10/05/2024,Building disbursement,,,"-$1,950.00","$32,630.00",0
09/17/2024,Rent payment (apartment),,,"-$2,550.00","$24,206.00",1
07/15/2025,Property Services LLC,,,-$75.00,"$16,543.00",0
11/11/2024,Subscription 10th recurring,,,-$500.00,"$45,338.00",0
05/07/2024,Residential payment 10th recurring,,,"-$3,000.00","$42,267.00",1
03/14/2025,Unit letting,,,"-$2,775.00","$11,131.00",1
05/06/2024,Real estate management fee,,,"-$1,700.00","$42,160.00",1
02/02/2025,Real Estate Solutions,,,-$250.00,"$14,956.00",0
09/27/2025,Rent payment (primary residence),,,"-$1,350.00","$28,214.00",1
02/25/2024,Building disbursement,,,-$900.00,"$48,282.00",0
09/24/2024,Building fee for residential unit,,,"$1,375.00","$15,551.00",1
03/23/2024,Rent with included services,,,-$825.00,"$48,082.00",1
07/22/2025,Residential occupancy fee,,,"-$1,400.00","$13,528.00",1
02/04/2024,Residential payment Every 30 days,,,"-$2,450.00","$34,850.00",1
08/08/2025,Abode payment plus insurance,,,"-$2,200.00","$28,283.00",1
03/16/2025,Strata payment,,,-$400.00,"$6,794.00",0
11/24/2024,Unit Management,,,-$250.00,"$44,504.00",0
05/17/2025,My apartment payment,,,-$700.00,"$18,658.00",1
01/03/2025,Complex charge for residential unit,,,"$1,575.00","$34,860.00",1
05/04/2025,Maintenance fee + tax,,,"-$1,400.00","$32,925.00",0
01/11/2025,Rnet payment,,,-$850.00,"$44,656.00",1
06/17/2025,Residential Services,,,-$150.00,"$12,959.00",0
02/06/2024,Check #1234 for monthly,,,"-$1,125.00","$27,125.00",1
04/23/2024,Rent payment (apartment),,,"-$1,850.00","$24,820.00",1
02/20/2024,Unit charge,,,$800.00,"$7,008.00",0
06/12/2024,Property remittance,,,-$150.00,"$33,405.00",0
12/24/2025,Payment to Wilson,,,"-$1,800.00","$2,040.00",0
02/24/2024,Apartment payment + parking,,,"-$1,950.00","$14,297.00",1
11/03/2025,Rental payment,,,"$1,000.00","$18,426.00",0
01/15/2025,Property Services LLC,,,-$875.00,"$39,284.00",1
01/07/2024,Complex charge for residential unit,,,"$2,225.00","$27,875.00",1
01/29/2025,Zelle to Davis,,,"-$1,550.00","$21,145.00",0
09/24/2025,Tenancy remittance,,,-$625.00,"$2,453.00",1
05/15/2024,Rent payment (primary residence),,,$675.00,"$9,706.00",1
11/16/2025,Place remittance,,,-$900.00,"$8,286.00",0
05/12/2024,Rent (missed auto),,,"-$2,600.00","$32,723.00",1
05/12/2025,Semi-monthly residence,,,"$1,050.00","$41,762.00",1
02/26/2024,Maintenance fee + insurance,,,"-$1,200.00","$45,007.00",0
07/26/2024,Rent payment ,,,"-$2,050.00","$35,403.00",1
08/25/2025,Utility fee incl. services,,,-$150.00,"$35,806.00",0
04/07/2025,RENT #2024-001,,,-$850.00,"$23,554.00",1
08/27/2025,Rent payment ,,,"-$1,300.00","$35,169.00",1
02/17/2024,Quarterly dwelling,,,"-$1,550.00","$39,827.00",0
06/08/2024,Other than rent - tax,,,"-$1,600.00","$19,198.00",0
11/09/2024,Service Last day,,,-$400.00,"$38,307.00",0
12/12/2024,Digs payment,,,$850.00,"$25,401.00",0
06/18/2024,Rent..payment,,,"-$2,550.00","$39,331.00",1
07/07/2025,Lodgings remittance,,,$250.00,"$37,758.00",0
01/28/2025,Monthly on 15th,,,"-$1,200.00","$16,543.00",0
04/13/2024,Monthly on 15th,,,"-$1,400.00","$22,147.00",0
08/12/2025,Maintenance fee + insurance,,,-$850.00,"$36,772.00",0
02/27/2024,RENT: UNIT 304,,,"-$1,325.00","$4,529.00",1
07/11/2024,Check #1234 for monthly,,,"$1,250.00","$29,766.00",0
03/24/2025,Subscription Every 30 days,,,-$350.00,"$43,607.00",0
03/28/2025,Rant remittance,,,"-$1,300.00","$23,196.00",1
06/03/2025,Additional to rent - fee,,,$800.00,"$25,350.00",0
03/06/2025,Property payment for residential unit,,,"-$1,700.00","$10,505.00",1
09/13/2024,Mid-month transfer,,,-$250.00,"$32,468.00",0
11/07/2024,Residential payment Calendar month,,,"-$1,225.00","$9,225.00",1
12/04/2024,Check #1234 for monthly,,,"-$1,400.00","$6,330.00",0
10/15/2024,Utilitie payment,,,"-$1,200.00","$18,569.00",0
01/29/2024,Spot payment,,,"-$1,500.00","$1,888.00",1
06/12/2024,Semi-monthly residence,,,-$800.00,"$8,013.00",0
10/06/2025,Accommodation remittance including tax,,,"-$2,850.00","$49,395.00",1
08/19/2024,Unit 7B monthly,,,"$2,350.00","$44,485.00",1
06/15/2025,Maintenence payment,,,-$800.00,"$45,642.00",0
03/08/2025,RENT: UNIT 304,,,"-$2,100.00","$4,219.00",1
03/16/2025,Distinct from rent - service,,,"-$1,200.00","$37,072.00",0
01/24/2024,Unit Management,,,"-$1,825.00","$24,980.00",1
09/18/2025,Recurring transfer to Smith,,,-$100.00,"$19,903.00",0
11/13/2025,Unit payment for residential unit,,,"-$2,000.00","$37,540.00",1
04/01/2024,Unit Management,,,"-$1,950.00","$33,124.00",0
07/23/2024,Recurring transfer to Smith,,,"-$1,200.00","$17,540.00",0
02/25/2025,Independent of rent - repair,,,-$125.00,"$21,739.00",0
01/25/2024,Check #1234 for monthly,,,-$250.00,"$13,081.00",0
07/27/2025,Payment on 1st of month,,,-$600.00,"$7,231.00",0
10/12/2025,Habitation remittance with utilities,,,"-$2,200.00","$28,684.00",1
12/21/2024,Debit to Anderson,,,-$200.00,"$5,064.00",0
08/14/2024,Condo fee,,,"-$2,850.00","$13,392.00",1
07/26/2024,Rental payment,,,"$2,275.00","$4,364.00",1
01/03/2024,Spot payment,,,-$200.00,"$37,913.00",0
06/03/2024,Property payment for residential unit,,,"-$1,375.00","$8,784.00",1
08/01/2025,Flat fee,,,"-$1,325.00","$9,481.00",1
05/19/2024,Utilitie payment,,,-$700.00,"$18,969.00",0
01/07/2025,Residential payment First Monday,,,"-$1,300.00","$22,210.00",1
04/28/2025,Ren tpayment,,,-$800.00,"$34,849.00",1
01/05/2024,Rent-pay ment,,,"-$1,150.00","$9,062.00",1
02/22/2024,Premises Services,,,-$700.00,"$9,888.00",0
09/26/2025,Utilitie payment,,,-$700.00,"$14,908.00",0
12/11/2025,Utility fee + tax,,,-$350.00,"$1,100.00",0
12/10/2025,Rent-pay ment,,,"$2,775.00","$38,899.00",1
07/30/2025,Subscription Monthly anniversary,,,$50.00,"$29,857.00",0
02/09/2024,FEE - AUTO,,,-$200.00,"$12,330.00",0
10/17/2024,Recurring transfer to Smith,,,-$150.00,"$10,350.00",0
01/23/2024,RENT-RECURRING,,,"-$2,400.00","$3,328.00",1
12/14/2024,RENT #2024-001,,,"-$1,125.00","$39,615.00",1
04/20/2024,Abode payment plus insurance,,,"-$1,000.00","$19,255.00",1
01/31/2024,Residential payment 5th monthly,,,"-$1,700.00","$43,086.00",1
02/12/2024,Residential payment Every 30 days,,,"-$1,650.00","$37,000.00",1
05/20/2025,Accommodation remittance including tax,,,"-$2,825.00","$37,331.00",1
09/01/2025,Residential payment 20th periodic,,,"-$2,650.00","$20,586.00",1
11/02/2025,Distinct from rent - service,,,"-$1,250.00","$27,122.00",0
06/18/2024,UTILITY - RECURRING,,,-$700.00,"$46,648.00",0
10/26/2024,Real Estate Solutions,,,"-$1,200.00","$4,502.00",0
03/21/2025,Servise payment,,,-$350.00,"$29,374.00",0
04/12/2024,Payment on 1st of month (Unit 8C),,,-$900.00,"$4,458.00",1
02/10/2025,Check #1234 for monthly,,,-$50.00,"$41,004.00",0
02/22/2025,Rant fee,,,"-$2,000.00","$12,836.00",1
06/09/2024,Housing allocation payment,,,-$850.00,"$3,278.00",1
10/14/2024,Wire to Thompson,,,"-$1,600.00","$29,545.00",1
10/19/2024,Premises Services,,,-$600.00,"$33,214.00",0
10/10/2024,Rent/payment,,,"-$2,225.00","$45,233.00",1
03/10/2024,Strata payment,,,"-$3,025.00","$4,118.00",1
09/30/2024,Unit payment,,,$250.00,"$48,939.00",0
05/01/2025,Domicile Solutions,,,-$100.00,"$14,104.00",0
12/16/2025,Payment on 1st of month,,,$100.00,"$7,505.00",0
01/26/2024,Distinct from rent - service,,,$100.00,"$44,486.00",0
11/15/2024,Pad payment,,,-$50.00,"$15,528.00",0
06/26/2024,Besides rent - insurance,,,"-$2,400.00","$44,741.00",0
11/12/2025,Service fee + tax,,,-$150.00,"$7,374.00",0
10/24/2024,Monthly payment to John,,,$350.00,"$47,256.00",0
06/15/2024,Payment to Wilson,,,-$300.00,"$47,084.00",0
03/15/2025,Property fee,,,-$250.00,"$33,807.00",0
04/02/2024,Residential occupancy fee,,,"-$1,925.00","$33,380.00",1
10/13/2025,Spot payment,,,-$900.00,"$21,673.00",0
04/16/2025,Building payment,,,-$600.00,"$27,002.00",0
09/18/2024,Service Every 30 days,,,-$300.00,"$26,755.00",0
01/13/2024,Remittance to Moore,,,"$2,100.00","$17,767.00",0
07/23/2024,Maintenence payment,,,-$400.00,"$21,064.00",0
04/07/2024,Remittance to Moore,,,"-$1,400.00","$41,691.00",0
02/24/2024,Lease charge for residential unit,,,"$1,000.00","$13,576.00",1
01/09/2025,Remittance to Moore,,,-$600.00,"$44,654.00",0
07/03/2025,Residential payment First Monday,,,"-$2,100.00","$30,968.00",1
02/07/2024,Complex payment for residential unit,,,"-$1,500.00","$4,240.00",1
01/01/2025,Semi-monthly residence,,,"-$1,400.00","$14,871.00",0
10/05/2024,Service 25th standing,,,$250.00,"$3,448.00",0
12/16/2025,Dwelling disbursement plus fees,,,"-$1,225.00","$3,856.00",1
08/22/2025,Complex payment,,,-$950.00,"$38,575.00",0
08/11/2025,Maintenance fee incl. services,,,-$200.00,"$46,515.00",0
04/23/2024,Additional to rent - fee,,,-$450.00,"$4,019.00",0
07/12/2025,Invoice: RESIDENCE,,,-$625.00,"$3,898.00",1
06/03/2024,Rent with included services,,,"-$2,775.00","$19,805.00",1
12/13/2025,Utilitie payment,,,-$900.00,"$43,881.00",0
12/12/2024,Periodic 30th payment,,,-$850.00,"$20,284.00",0
07/20/2025,Excluding rent - HOA,,,"-$2,400.00","$1,949.00",0
05/05/2024,Building payment for residential unit,,,"-$1,800.00","$24,758.00",1
10/04/2025,Unit letting,,,-$800.00,"$8,029.00",0
04/30/2024,Bi-weekly housing,,,-$825.00,"$17,721.00",1
01/23/2025,Service fee incl. services,,,$125.00,"$25,716.00",0
03/21/2024,Building payment for residential unit,,,"-$1,500.00","$1,144.00",1
10/25/2024,Rent payment ,,,"-$1,050.00","$37,255.00",1
09/02/2025,Rental payment,,,-$800.00,"$28,896.00",0
01/29/2024,Rent payment (apartment),,,-$925.00,"$13,376.00",1
08/29/2024,Recurring 1st week,,,$300.00,"$19,043.00",0
03/29/2025,Lease charge for residential unit,,,-$600.00,"$23,926.00",1
01/11/2025,Flat fee,,,-$450.00,"$34,178.00",0
07/25/2025,Subscripton payment,,,"-$1,750.00","$32,882.00",0
12/12/2024,Residential facility fee,,,-$800.00,"$9,343.00",1
11/30/2025,Maintenance fee + insurance,,,-$300.00,"$13,699.00",0
08/06/2024,Rent ;payment,,,"-$1,925.00","$26,986.00",1
07/28/2024,Condo fee,,,"-$1,750.00","$8,729.00",1
07/04/2024,Housing allocation payment,,,"-$1,900.00","$49,659.00",1
09/24/2025,Payment to Wilson (Unit 29A),,,"$2,575.00","$35,904.00",1
12/25/2024,RENT_INVOICE_001,,,"-$1,900.00","$12,511.00",1
10/15/2024,Lease payment,,,-$50.00,"$14,476.00",0
12/11/2024,Rent payment ,,,"-$2,975.00","$49,894.00",1
05/13/2024,Property Services LLC,,,-$75.00,"$15,108.00",0
08/27/2025,Rent..payment,,,"-$1,900.00","$10,500.00",1
07/20/2024,Lodgings remittance,,,-$300.00,"$39,356.00",0
04/26/2025,Membership Every 30 days,,,-$900.00,"$24,586.00",0
11/27/2025,Utilitie payment,,,-$250.00,"$36,552.00",0
05/31/2025,CHARGE - RECURRING,,,"$1,650.00","$8,468.00",0
09/12/2025,Dwelling disbursement plus fees,,,"-$1,750.00","$9,516.00",1
05/22/2025,First of month payment,,,$500.00,"$8,972.00",0
04/23/2024,SERVICE - RECURRING,,,-$400.00,"$11,537.00",0
05/02/2024,Rental payment,,,"-$1,600.00","$8,618.00",1
04/02/2025,Utilitie payment,,,"-$1,350.00","$39,766.00",0
04/22/2024,Excluding rent - HOA,,,-$500.00,"$45,741.00",0
12/05/2025,First of month payment,,,$200.00,"$42,885.00",0
09/27/2024,Unit charge for residential unit,,,"-$1,300.00","$40,836.00",1
04/28/2024,Payment on 1st of month,,,-$900.00,"$42,839.00",0
03/30/2025,Membership Last day,,,-$300.00,"$34,010.00",0
04/25/2025,Payment ref: HOUSING-,,,-$725.00,"$30,697.00",1
11/02/2025,Habitation remittance with utilities,,,-$675.00,"$13,137.00",1
